,email,tdm_url,time_stamp,mine_method,doi,recall,precision,comment,host,domain,suffix,grid_id,name,link,relationship_type,related_grid_id
1227,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.472590.d
1228,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.463942.e
1229,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.463928.2
1230,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.462314.6
1231,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.462180.9
1232,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.463720.4
1233,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.462531.7
1234,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.464100.7
1235,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.464074.5
1236,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.464080.e
1237,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457018.f,Institut de physique,http://www.cnrs.fr/inp/,Child,grid.462731.5
1238,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457023.7,Délégation Paris Michel-Ange,http://www.cnrs.fr/paris-michel-ange/?lang=fr,Parent,grid.462023.1
1239,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457023.7,Délégation Paris Michel-Ange,http://www.cnrs.fr/paris-michel-ange/?lang=fr,Child,grid.463814.c
1240,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457023.7,Délégation Paris Michel-Ange,http://www.cnrs.fr/paris-michel-ange/?lang=fr,Child,grid.464191.f
1241,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457024.0,Délégation Aquitaine,http://www.cnrs.fr/aquitaine/,Parent,grid.462023.1
1242,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457024.0,Délégation Aquitaine,http://www.cnrs.fr/aquitaine/,Child,grid.493845.7
1243,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457024.0,Délégation Aquitaine,http://www.cnrs.fr/aquitaine/,Child,grid.465537.6
1244,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457024.0,Délégation Aquitaine,http://www.cnrs.fr/aquitaine/,Child,grid.484419.4
1245,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457024.0,Délégation Aquitaine,http://www.cnrs.fr/aquitaine/,Child,grid.464047.5
1246,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457025.1,Délégation Midi Pyrénées,http://www.cnrs.fr/midi-pyrenees/,Parent,grid.462023.1
1247,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457025.1,Délégation Midi Pyrénées,http://www.cnrs.fr/midi-pyrenees/,Child,grid.493842.0
1248,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457025.1,Délégation Midi Pyrénées,http://www.cnrs.fr/midi-pyrenees/,Child,grid.493857.4
1249,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457025.1,Délégation Midi Pyrénées,http://www.cnrs.fr/midi-pyrenees/,Child,grid.496753.a
1250,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Parent,grid.462023.1
1251,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.462299.2
1252,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.469940.6
1253,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.493850.3
1254,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.463904.c
1255,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.472585.9
1256,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.464189.6
1257,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.463936.d
1258,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.464137.3
1259,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457030.5,Délégation Centre-Est,http://www.cnrs.fr/centre-est/,Child,grid.484754.e
1260,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.470984.6,Direction Générale Déléguée à la Science,http://www.cnrs.fr/dgds/,Parent,grid.4444.0
1261,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.470984.6,Direction Générale Déléguée à la Science,http://www.cnrs.fr/dgds/,Child,grid.435241.5
1262,i-med.ac.at, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1007/s40134-017-0256-2,False,True,more adresses,,,,,,,,
1263,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Related,grid.420028.c
1264,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Related,grid.415751.3
1265,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Related,grid.410569.f
1266,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Related,grid.426541.0
1267,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Child,grid.11486.3a
1268,med.kuleuven.be,https://api.elsevier.com/content/article/PII:S0016508516354877?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1053/j.gastro.2016.10.046,True,True,,med.kuleuven.be,kuleuven,be,grid.5596.f,KU Leuven,http://www.kuleuven.be/english,Child,grid.465539.8
1269,cicy.mx,https://api.elsevier.com/content/article/PII:S1055790317308709?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ympev.2018.04.032,True,True,,,,,,,,,
1270,usal.es,https://api.elsevier.com/content/article/PII:S0091674918303051?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.jaci.2018.02.017,True,True,,usal.es,usal,es,grid.11762.33,University of Salamanca,http://www.usal.es/webusal/en,Child,grid.428472.f
1271,usal.es,https://api.elsevier.com/content/article/PII:S0091674918303051?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.jaci.2018.02.017,True,True,,usal.es,usal,es,grid.11762.33,University of Salamanca,http://www.usal.es/webusal/en,Child,grid.411258.b
1272,med.uni-muenchen.de, ,2019-01-06 09:58:31 UTC,PMC OAI (NIH),10.1093/annonc/mdy329,True,True,,,,,,,,,
1273,snnu.edu.cn, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1002/mnfr.201700134,True,True,,,,,,,,,
1274,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.239395.7
1275,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.2515.3
1276,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.462829.3
1277,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.415122.1
1278,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.62560.37
1279,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.66859.34
1280,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.239475.e
1281,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.65499.37
1282,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.67104.34
1283,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.413735.7
1284,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.415731.5
1285,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.39479.30
1286,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.32224.35
1287,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.488089.5
1288,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.240206.2
1289,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.416176.3
1290,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.248465.9
1291,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.461485.a
1292,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.416228.b
1293,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483243.a
1294,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483004.b
1295,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483253.b
1296,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.471403.5
1297,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.446714.4
1298,hsph.harvard.edu,https://api.elsevier.com/content/article/PII:S0749379716303129?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.amepre.2016.08.006,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.455754.2
